Periode;org_1;org_2;org_3;sto;order_id;trouble_no;flag_exclude_all;is_duplicate_order;Wilsus
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOi4260425013823703d20e50;INC49181003;0;0;0
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi42604030841543578a3c00;INC49180427;0;0;0
202606;AREA 4;SULAWESI;PALU;LWU;AOi4260413103737148adbcf0;INC49179963;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi4260409041804578441480;INC49177204;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;JPR;AOi1260427025417072327f90;INC49177128;0;0;0
202606;AREA 3;BALI NUSRA;FLORES;KLH;AOi426033106515084501ac30;INC49177224;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOk4260422091637883c1e8d0;INC49175855;0;0;0
202606;AREA 4;SULAWESI;MANADO;BAH;AOi4260405044436621788b20;INC49175254;0;0;0
202606;AREA 4;SULAWESI;MANADO;LAN;AOi4260408093739608ba44d0;INC49175130;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOi42604020545130049dad60;INC49175008;0;0;0
202606;AREA 4;SULAWESI;MANADO;MDO;AOi42604120806235243d39c0;INC49174981;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;BLS;AOi42604170114028799418f0;INC49174641;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;SPA;AOi42604261209218686248b0;INC49171797;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;IDI;AOi1260408094154017258e60;INC49171360;0;0;0
202606;AREA 1;SUMBAGTENG;DUMAI;PPN;AOi426041311312698839c150;INC49170474;0;0;0
202606;AREA 4;SULAWESI;GORONTALO;MRS;AOi4260331072621570cb5600;INC49170423;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PLM;AOi42604110115297960674a0;INC49170192;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SRY;PDAk4260330063150557e0a120;INC49169631;0;0;0
202606;AREA 4;SULAWESI;BONE;SIN;AOi42604100233222572c3360;INC49169175;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;PNK;AOs326041606344366552f980;INC49167084;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;PLJ;AOi4260428093543664a44fb0;INC49166666;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi42604120156448824e48a0;INC49166010;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi426040408092706775fda0;INC49166214;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;TMD;AOi4260424104549512597b90;INC49165819;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi42604180534246371d9620;INC49164968;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;AJB;AOi4260424072557659938e40;INC49164376;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;KUD;AOi4260401033739571ddb470;INC49162774;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KMG;AOi426041105562234027a0b0;INC49160868;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;PLE;AOi42604161137548741d7450;INC49158245;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi426040308510795683bea0;INC49157860;0;0;0
202606;AREA 3;JATIM;SURABAYA;RKT;AOi4260422050617416cb2f60;INC49157561;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SDK;AOi42604101133427004b7b60;INC49157669;0;0;0
202606;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOi4260414084349982efe6a0;INC49157447;0;0;0
202606;AREA 4;SULAWESI;PALU;PLA;AOi4260404011251917493830;INC49157233;0;0;0
202606;AREA 4;SULAWESI;MANADO;BAH;AOi42604040318526033aed50;INC49156989;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42604070808107377d6740;INC49156610;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JTN;AOi42604010959418803a8be0;INC49155929;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;BIN;AOi4260422112840929728860;INC49155418;0;0;0
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi42604180136258453bfd20;INC49155184;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260430120436083cc7ce0;INC49155224;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOi4260420035521691374b60;INC49154767;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;AOi426040807244159085a3d0;INC49154737;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260411070259958d7a020;INC49154681;0;0;0
202606;AREA 2;EASTERN JABOTABEK;KARAWANG;LMA;AOi426041910495399175a1e0;INC49154295;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi42604180614049858f1360;INC49152262;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi4260427110027073f70a00;INC49151914;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260411013012639fe6da0;INC49150137;0;0;0
202606;AREA 3;JATIM;SURABAYA;KML;AOi426040710315656089d4e0;INC49150106;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PDM;AOi42604230721000094060f0;INC49149646;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi42604051234418867d6cf0;INC49148313;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi42604210852028643cab20;INC49148246;0;0;0
202606;AREA 3;BALI NUSRA;FLORES;BJW;AOk4260415080650884770d40;INC49148003;0;0;0
202606;AREA 4;SULAWESI;PALU;TWL;AOi42604101202246070dd4a0;INC49147403;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;FFA;AOi4260410052032343a8e9b0;INC49146834;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOs3260422022127643285410;INC49146707;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk42604200228047589ebc70;INC49146665;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi4260427101909266712a40;INC49145806;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4260403073557789196540;INC49145903;0;0;0
202606;AREA 2;JABAR;BANDUNG;RJW;AOi4260405040529742290b90;INC49142829;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;DMP;AOi42604220314311350a0d10;INC49142261;0;0;0
202606;AREA 4;SULAWESI;KENDARI;KDR;AOi42604280147437853ccec0;INC49141225;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;AOi42604270211347850d81e0;INC49141066;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;BKR;AOi426040712535381342f2d0;INC49139246;0;0;0
202606;AREA 4;SULAWESI;BONE;SIN;AOi42604071156395245b5c50;INC49138130;0;0;0
202606;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi426042202284672524c170;INC49138099;0;0;0
202606;AREA 3;JATIM;SURABAYA;MGO;AOi4260424031954591af3e40;INC49137291;0;0;0
202606;AREA 4;SULAWESI;PALU;LWU;AOi12604120540107807b3760;INC49132318;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;PMP;AOi426040407420322395f4d0;INC49132094;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SMB;AOi4260427064430492d9c010;INC49131328;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRD;AOi4260424011058270ff54b0;INC49130845;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;BBT;AOi4260422112249297fcaff0;INC49128596;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi42604240351137606917f0;INC49128163;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;AMK;AOi4260409030249770bcf2b0;INC49126320;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;KPN;AOi4260416113352940a87820;INC49126020;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4260407092057000a6ad60;INC49125018;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260413020632998869ee0;INC49124636;0;0;0
202606;AREA 3;JATIM;MALANG;KLJ;AOk4260427092213976350130;INC49123776;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;KHL;AOi426040409365505134a670;INC49123842;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi4260331072400789aa0dc0;INC49119032;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOk426043010195989302cde0;INC49118243;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42604130930045649dd0e0;INC49117079;0;0;0
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi4260411011549477a19e80;INC49116344;0;0;0
202606;AREA 4;SULAWESI;MANADO;SFI;AOi4260404100323236c05560;INC49116086;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4260406031113149efb4c0;INC49116016;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;MMN;AOb0260417085143074010d00;INC49116003;0;0;0
202606;AREA 4;SULAWESI;MANADO;MDO;AOb0260419034721775c0c750;INC49114750;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi426040811310108027abf0;INC49114737;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;SUM;AOs3260428101152957f251c0;INC49114823;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;PKM;AOi4260420025626994097aa0;INC49114311;0;0;0
202606;AREA 4;SULAWESI;BONE;SIN;AOi4260414082116521eef3b0;INC49114057;0;0;0
202606;AREA 4;SULAWESI;MANADO;TNT;AOk4260409065341003485e20;INC49113625;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260329084327421bdd590;INC49113350;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260402012319169caa4e0;INC49113280;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi4260421010740429fa3840;INC49112166;0;0;0
202606;AREA 2;JABAR;BANDUNG;TLE;AOi42604120227049037d1c90;INC49112098;0;0;0
202606;AREA 2;JABAR;CIREBON;PRD;AOi4260318120621161ef0490;INC49111898;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;MAK;AOi426041309533934266ad30;INC49112024;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;LBJ;AOk426040712540738495a410;INC49111392;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4260418114324890eda930;INC49110141;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi426040106014426427dd60;INC49109901;0;0;0
202606;AREA 4;SULAWESI;KENDARI;RAH;AOi4260405041918372570100;INC49109483;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260427074847180d79410;INC49108309;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;KLP;AOi4260405111802430ecaba0;INC49108221;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SRY;AOi4260415055731489a62220;INC49107720;0;0;0
202606;AREA 3;JATENG-DIY;MAGELANG;MTY;AOi4260406083912138400ed0;INC49107600;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;PLP;AOi1260428072158684786a80;INC49107167;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260410095723857db9590;INC49107021;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOk42604290131067569712c0;INC49107019;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOi4260411123824251be5d80;INC49106738;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi4260423125111908258da0;INC49105253;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi42604260823175946c6bb0;INC49105251;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;BIN;AOi42604221159125007bceb0;INC49104425;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOb02604190902288162cf510;INC49104417;0;0;0
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;TKU;AOi426041703340307867a500;INC49103735;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi4260412090123191901310;INC49103139;0;0;0
202606;AREA 3;JATIM;SIDOARJO;SPJ;AOi4260414094204800d1aef0;INC49101622;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;PRL;AOi4260407025014783c6a720;INC49101717;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;BDO;AOi4260413121553784b12a40;INC49101671;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;DMG;AOi4260417070945335b7bc50;INC49100618;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;NGB;AOi42603270838409889deac0;INC49100748;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi42604020950408878b8630;INC49100454;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;BTL;AOi42604250359037889408c0;INC49100259;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;NSD;AOi4260424090552278664890;INC49099951;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;KLU;AOi4260426120920562b80c30;INC49099380;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;BIR;AOi426041709180862671aa50;INC49099454;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;SUR;AOi42604040515309177439d0;INC49099076;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOi4260421101350147136820;INC49098693;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;KBG;AOi4260405094017365d6aac0;INC49097975;0;0;0
202606;AREA 3;JATIM;SIDOARJO;GRA;AOi4260419060011914b62ac0;INC49097848;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;AOi4260413072907381b89920;INC49097750;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;SUD;AOi426041101271752657ab70;INC49095478;0;0;0
202606;AREA 4;SULAWESI;PALU;TWL;AOi4260413022443958fab400;INC49094191;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;RBM;AOi4260331100623193600ce0;INC49094248;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42604271223023774b3670;INC49092769;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;MLA;AOi4260405060841666b69600;INC49092398;0;0;0
202606;AREA 3;JATIM;SIDOARJO;MJS;AOi42604250408329625042a0;INC49092285;0;0;0
202606;AREA 3;JATIM;SURABAYA;BKL;AOi42604130621097752a0570;INC49092064;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;PNK;AOi426042409304559303ae90;INC49090896;0;0;0
202606;AREA 2;JABAR;BANDUNG;CJA;AOi426042511332396283c0d0;INC49090584;0;0;0
202606;AREA 3;JATIM;LAMONGAN;JTR;AOs3260417113222832044cc0;INC49090794;0;0;0
202606;AREA 3;BALI NUSRA;FLORES;KLH;AOk426040810193988976e650;INC49090750;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi426040812560805468cc40;INC49090252;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;BOT;AOi4260420020940571894340;INC49090087;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi426033108470409516c8d0;INC49089606;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260404035147585d9a1d0;INC49089583;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;KDN;AOi4260408011718550527130;INC49089099;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi1260406123457874a93f40;INC49088984;0;0;0
202606;AREA 4;SULAWESI;PALU;PLA;AOi4260423103028559b73a70;INC49087425;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi4260414115220365191260;INC49086165;0;0;0
202606;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi426041201001463728a830;INC49086089;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;IDA;AOi4260429042952350eadf30;INC49085979;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;SJJ;AOi42604030432503083aa650;INC49085754;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;WGP;AOi4260413104111889e0f5b0;INC49085510;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;KDL;AOi4260405075408244b50110;INC49084398;0;0;0
202606;AREA 4;SULAWESI;MANADO;PIK;AOi4260425015009833cd04a0;INC49082304;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;BIR;AOi42604181005456390e2180;INC49081957;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOs32604200546240239a0c50;INC49081913;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;MAM;AOi426042201260217363e090;INC49082024;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;PDAk4260408102751360bd52f0;INC49080913;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi426040203130118251b3e0;INC49080765;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi426042801185580487efe0;INC49079907;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi12604280416588256e9970;INC49079399;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;STA;AOi1260331022041132d91120;INC49079127;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOs3260407033746407cb14b0;INC49078814;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260408012248476dffda0;INC49078292;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;KDW;AOi42604291153033638dd8c0;INC49077618;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;PRY;AOi4260427081230341397540;INC49077750;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42604231004187776bbf00;INC49075322;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260414044520435c4d380;INC49075288;0;0;0
202606;AREA 3;JATIM;MALANG;KPO;AOi42604211106486102b1080;INC49075271;0;0;0
202606;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;AOs3260427121312370f86ce0;INC49074936;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;AOs326040803432528421b510;INC49074115;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4260404083811074049ee0;INC49074284;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;SKN;AOi4260416041739179a826e0;INC49073851;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;ATB;AOi426042101243059006f590;INC49073370;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi4260429013254387763850;INC49072100;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;LBY;AOi1260417060654502071250;INC49071304;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PYB;AOi4260411013829363a35500;INC49070970;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260403115130303973850;INC49069776;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;CMS;AOi42604301142589101842b0;INC49069876;0;0;0
202606;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi4260404021607568002460;INC49069610;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi1260330051035683c9d270;INC49069674;0;0;0
202606;AREA 2;JABAR;SOREANG;SMD;AOi42604161051494619c6e10;INC49068810;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi4260420083547478a3bd60;INC49068672;0;0;0
202606;AREA 3;JATIM;LAMONGAN;JTR;AOi42604071011401071263e0;INC49068190;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi42604220410003392635f0;INC49068112;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk42604021021119881e8a40;INC49067490;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;BIM;AOb02604240319370569d7c10;INC49067687;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;PNK;AOk426040601153643655b2c0;INC49066787;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi42604131100401886ad050;INC49066685;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi42603310254339247a7bf0;INC49066453;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260421053535950551da0;INC49065926;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOi4260414064906825b34f80;INC49059289;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi4260407091518855cc9570;INC49052479;0;0;0
202606;AREA 2;JABAR;BANDUNG;TLE;AOi4260417041132916e78770;INC49047378;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;DMA;AOi4260331105713516306d00;INC49046952;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi126040309050922625e720;INC49046535;0;0;0
202606;AREA 2;JABAR;SOREANG;MJY;AOk42604080631584491be690;INC49045966;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOi4260426033147293831e40;INC49045635;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260331035246569846bb0;INC49045547;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOi4260427071618535ea54d0;INC49044921;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi42604250118220008c7dd0;INC49044634;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;DMP;AOi42604160451157842e9f90;INC49044017;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42604010519467994b0c70;INC49042506;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;KPI;AOi426043012172062921f290;INC49041967;0;0;0
202606;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi426033107353485576d190;INC49041584;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;PMU;AOb02604090851056963e8530;INC49041327;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi4260414090520387684e00;INC49040284;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;BRB;AOi426042201081655537fa10;INC49040037;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42604290945505582564b0;INC49039952;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;KPI;AOi426042204582711988df80;INC49039261;0;0;0
202606;AREA 3;JATIM;SURABAYA;MGO;AOi4260405045048730120fc0;INC49038803;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi42604181108094315d05a0;INC49037706;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi4260422115256308ac1ce0;INC49036879;0;0;0
202606;AREA 3;JATIM;SURABAYA;KJR;AOi4260418023151191c92cd0;INC49036486;0;0;0
202606;AREA 2;JABAR;BANDUNG;UBR;AOi4260420020838870205650;INC49036278;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;OSP;AOi426042211550055965f9a0;INC49035961;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260406071850446caff00;INC49035837;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;TET;AOi42604161056163199c4860;INC49035683;0;0;0
202606;AREA 4;SULAWESI;BONE;SKG;AOi12604030710303530affb0;INC49035431;0;0;0
202606;AREA 3;JATIM;SIDOARJO;TPO;AOi4260428090536571f5dfd0;INC49034762;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi4260418120423799b13ea0;INC49034348;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi426042407234058267d3e0;INC49034325;0;0;0
202606;AREA 4;SULAWESI;MANADO;KTG;AOi4260413025324826343c50;INC49033814;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260405035019191e7af40;INC49032523;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42604270603367627186f0;INC49032487;0;0;0
202606;AREA 3;JATIM;SURABAYA;KNN;AOi426040207592561723a6c0;INC49031902;0;0;0
202606;AREA 2;JABAR;SOREANG;CWD;AOi4260415061736360da2850;INC49031608;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi42603301137245604cb1b0;INC49030729;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260420031254303ccdce0;INC49030493;0;0;0
202606;AREA 3;JATIM;SURABAYA;RKT;AOi4260330025040847be2f30;INC49029571;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42604270741367422f1cf0;INC49029488;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4260416124425540d20860;INC49028611;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;TLW;AOk42604220833476160982d0;INC49028081;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;SKR;AOi426040807102972959c1e0;INC49027669;0;0;0
202606;AREA 4;SULAWESI;GORONTALO;GTL;AOs3260401011100844c8ad70;INC49027390;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;SMT;AOi426040607373339928e1a0;INC49026556;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;MLN;AOk4260420110003843a842b0;INC49025974;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;DOB;AOi42604270300434804feec0;INC49025379;0;0;0
202606;AREA 3;JATIM;LAMONGAN;GSK;AOi42603310203431464ccfe0;INC49025222;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;CLC;AOi4260429073621102254720;INC49022649;0;0;0
202606;AREA 4;SULAWESI;MANADO;AMR;AOi4260407032244194477530;INC49022347;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;BEN;AOi42604011228497043c05a0;INC49021067;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi426042403142195366a9e0;INC49020867;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;BPD;AOi4260327050128188a5d800;INC49020682;0;0;0
202606;AREA 4;SULAWESI;MANADO;MDO;AOi42604040359596566a06a0;INC49020458;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;LAB;AOi4260406050339952433b20;INC49020447;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;KDW;AOi426042306465631568e8a0;INC49019164;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;GMB;AOi4260425101421312b04b70;INC49019354;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;PNK;AOi42604150451462974183a0;INC49019001;0;0;0
