Periode;tsel_area;tsel_regional;tsel_branch;sto;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;RDK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;LAMONGAN;BJN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);73,28;Not Comply
202604;AREA 1;SUMBAGTENG;BATAM;SKN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MAKASSAR;SUG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;TANGERANG;CPA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);262,30;Not Comply
202604;AREA 3;JATENG;PEKALONGAN;BTG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;LAMPUNG;TJK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;PTK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;PURWOKERTO;PWT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;MEDAN;CTD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);188,43;Not Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;NPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;PGB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,82;Comply
202604;AREA 3;JATENG;MAGELANG;TEM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SRA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);408,72;Not Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;SMR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,62;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;BIN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);73,05;Not Comply
202604;AREA 3;JATENG;SEMARANG;MJP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);99,20;Not Comply
202604;AREA 1;SUMBAGUT;MEDAN;CTD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);171,46;Not Comply
202604;AREA 4;SULAWESI;MANADO;TMH;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);122,83;Not Comply
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;PWK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);68,69;Not Comply
202604;AREA 3;JATENG;SURAKARTA;PWB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BINJAI;BJI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,20;Comply
202604;AREA 4;PUMA;AMBON;ABO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;HGM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,16;Comply
202604;AREA 3;BALINUSRA;DENPASAR;GIN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;BATAM;DGS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);51,15;Not Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;CSN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;MALANG;BLB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BINJAI;LGS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;KTB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALINUSRA;KUPANG;KPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;BENGKULU;LLG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MANADO;TMH;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);71,17;Not Comply
202604;AREA 2;JAKARTA BANTEN;SERANG;MLP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);122,28;Not Comply
202604;AREA 3;JATENG;PEKALONGAN;BTG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BINJAI;LSK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TRD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;DGO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);19,78;Comply
202604;AREA 3;JATENG;SURAKARTA;KRT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;LAMPUNG;TJK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;TANGERANG;CPA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);269,28;Not Comply
202604;AREA 3;JATIM;MALANG;SGS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;JAMBI;JMB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;KRW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;MAGELANG;TEM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);22,97;Comply
202604;AREA 1;SUMBAGUT;MEDAN;PUB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);188,48;Not Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;LOB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,59;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;BIN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);20,16;Comply
202604;AREA 3;JATENG;SEMARANG;DMA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;BENGKULU;PGA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);167,40;Not Comply
202604;AREA 4;PUMA;AMBON;DOB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;NORTHERN JAKARTA;TPR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;KNN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);5,27;Comply
202604;AREA 1;SUMBAGSEL;PANGKAL PINANG;SLT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MANADO;PIK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);48,90;Not Comply
202604;AREA 2;JABAR;BANDUNG;CJA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;WRP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);78,82;Not Comply
202604;AREA 1;SUMBAGTENG;PADANG;BDT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);19,83;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;MJW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;NJG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SIDOARJO;JOM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);24,43;Not Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;LBR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BANJARMASIN;BBR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;JAG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);7,82;Comply
202604;AREA 3;JATIM;LAMONGAN;BBE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;MEDAN;CTD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);189,52;Not Comply
202604;AREA 4;PUMA;JAYAPURA;ABE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);164,00;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;SPL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);288,98;Not Comply
202604;AREA 3;JATIM;SURABAYA;KML;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;PADANG;TLB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;SMR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,80;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;SPL;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);58,75;Not Comply
202604;AREA 3;JATENG;MAGELANG;KAK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;BKJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);31,70;Not Comply
202604;AREA 4;KALIMANTAN;BANJARMASIN;BJM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;PGG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);6,30;Comply
202604;AREA 3;JATENG;PEKALONGAN;SLW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;MEDAN;SPM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MAKASSAR;SUG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;RJW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,57;Comply
202604;AREA 3;JATIM;SURABAYA;KJR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);496,70;Not Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;ARK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;SOREANG;SMD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;YOGYAKARTA;WTS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,77;Comply
202604;AREA 1;SUMBAGTENG;PADANG;ULK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;KENDARI;MDG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;TASIKMALAYA;TSM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);68,87;Not Comply
202604;AREA 3;JATENG;SURAKARTA;SKH;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,82;Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;ARK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MANADO;KTG;Created;tanggal_manja & date_pi_startwork kosong → pakai datecreated (durasi negatif di-clamp ke 0 = Comply);100,01;Not Comply
202604;AREA 2;JABAR;BANDUNG;RJW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SIDOARJO;MOJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,18;Comply
202604;AREA 1;SUMBAGUT;BINJAI;LSM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;STT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);4,72;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;GAN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);20,39;Comply
202604;AREA 3;JATIM;SIDOARJO;TUN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);24,76;Not Comply
202604;AREA 1;SUMBAGUT;BINJAI;LSM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;PUMA;AMBON;TUA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,81;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;PSM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);116,21;Not Comply
202604;AREA 3;JATIM;SURABAYA;KPS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BLG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);99,71;Not Comply
202604;AREA 4;SULAWESI;PARE-PARE;SRK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;DMO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);21,84;Comply
202604;AREA 1;SUMBAGUT;MEDAN;MDC;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);24,45;Not Comply
202604;AREA 4;SULAWESI;MAKASSAR;ANT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;CJA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);1,33;Comply
202604;AREA 3;JATIM;SURABAYA;RKT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);100,80;Not Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;MBO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;PARE-PARE;RTP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,64;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;KMG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);17,79;Comply
202604;AREA 3;JATENG;PURWOKERTO;AJB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);19,66;Comply
202604;AREA 1;SUMBAGTENG;DUMAI;UBT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;SAN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);25,85;Not Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;KMG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);19,64;Comply
202604;AREA 3;JATIM;SURABAYA;IJK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;LAMPUNG;TJK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;PTK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;CIREBON;KNG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;SEMARANG;BOJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);71,21;Not Comply
202604;AREA 1;SUMBAGUT;BINJAI;LGS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;SBR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,73;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;MADIUN;GGR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;PALEMBANG;MEM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);53,50;Not Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;STT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);46,56;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);67,04;Not Comply
202604;AREA 3;JATIM;SURABAYA;KPS;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MANADO;BAH;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);72,97;Not Comply
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,58;Comply
202604;AREA 3;JATIM;MADIUN;MNZ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);93,41;Not Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;LTM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;KENDARI;MDG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);26,57;Not Comply
202604;AREA 3;BALINUSRA;KUPANG;KPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;MEDAN;TJM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;KENDARI;BBU;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);13,80;Comply
202604;AREA 2;JABAR;TASIKMALAYA;SPA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);68,72;Not Comply
202604;AREA 3;JATIM;JEMBER;BWG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;BNA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;BIG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;CSN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,72;Comply
202604;AREA 3;JATENG;MAGELANG;PWJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);139,75;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALINUSRA;KUPANG;KPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);6,03;Comply
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;KENDARI;MDG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);58,37;Not Comply
202604;AREA 2;JAKARTA BANTEN;NORTHERN JAKARTA;STR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALINUSRA;FLORES;END;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;MEDAN;TTG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);261,70;Not Comply
202604;AREA 4;SULAWESI;KENDARI;MDG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALINUSRA;KUPANG;KPN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;BENGKULU;LLG;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;JAW;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;NORTHERN JAKARTA;PDM;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;PURWOKERTO;PWT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);25,47;Not Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;PBB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MAKASSAR;SUD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;PLR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;MADIUN;MNZ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);2,72;Comply
202604;AREA 1;SUMBAGTENG;PADANG;ULK;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TBY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;CIREBON;CLI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;BEA;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;PMB;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);3,25;Comply
202604;AREA 3;JATIM;SIDOARJO;SPJ;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);21,65;Comply
202604;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);92,96;Not Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;SEP;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JAKARTA BANTEN;SOUTHERN JAKARTA;GAN;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;MAGELANG;MTY;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;PALEMBANG;BLT;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;CIREBON;HAR;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG;SURAKARTA;GLD;Manja;tanggal_manja tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
