Periode;org_1;org_2;org_3;sto;order_id;trouble_no;flag_exclude_all;is_duplicate_order;Wilsus
202601;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOi42511150109052929b1f20;INC42644159;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOi42511280824237668b9740;INC45568774;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251121020943898b5c0b0;INC44440387;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251102031059173a2f470;INC44518447;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251103025643860f98ad0;INC44597186;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251121015309483121ea0;INC45536986;0;1;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251121015309483121ea0;INC44487509;0;1;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251103055451481804b40;INC42351931;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251113022950076c25290;INC44305624;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251119011718966d3c6b0;INC45332970;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4251110022203593f57850;INC44595288;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi42511011258532263cbf60;INC42258408;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi4251129070200232e07790;INC44918963;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;ULK;AOs3251109020258649ea5570;INC42934432;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;ULK;AOi42511300806526812051c0;INC45026000;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;ULK;AOi4251116100244705f8b610;INC44196085;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;BKP;AOi425111510565367133b220;INC43825011;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;BKP;AOi4251119054308684635400;INC44548297;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;KOU;AOi4251106102554518242d00;INC44007989;0;1;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;KOU;AOi4251106102554518242d00;INC43241691;0;1;0
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4251116094149415e263f0;INC44223492;0;1;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SDK;AOi4251104020748722272d50;INC43966434;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BKJ;AOs32511031040378359f18e0;INC42471171;0;1;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BKJ;AOs32511031040378359f18e0;INC43784302;0;1;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi425110912050349103e4f0;INC43540145;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PSA;AOi4251113060808739113af0;INC45052606;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PSA;AOi4251105010110795b01010;INC43442334;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi4251104084325990d83c20;INC43768042;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;KMS;AOi42511170756522046ff590;INC42790702;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOk4251126010647126dec8d0;INC43186820;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PBB;PDAk425111002231785484aa40;INC42553038;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOk4251127041437095d6fdb0;INC45473886;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;LBA;AOi425111707151143592ed30;INC45294031;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi42511130402076143f7dc0;INC43569915;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;SUN;AOi4251110093544581709610;INC44095619;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;SUN;AOi42510310919570182467f0;INC42145774;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;SUN;AOi42511210221068795b97a0;INC43608140;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BPD;AOi4251120095517405b96af0;INC44234323;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;PNN;AOi42511170310599699a8f80;INC42962928;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4251105065100281967df0;INC42346649;0;0;0
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4251118121321723908c10;INC42787414;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SDK;AOi42511080647512688519b0;INC43132495;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi42511110148082985f6b70;INC44390977;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;KMS;AOi42511080921532755569a0;INC42932738;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;JMI;AOi4251122111932574035c50;INC44419476;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi42511150200002728c99d0;INC44689388;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi42511170220440497c6d70;INC43323405;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi4251113101855240dd47d0;INC43655768;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi4251103022932134e02da0;INC44269703;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;KOA;AOi4251110073640220b07240;INC44810708;0;0;0
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi42511080250179554fabe0;INC42655946;0;0;0
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4251111041836458d1fe60;INC44575666;0;0;0
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4251112103145011a7b2b0;INC43155480;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;PAP;AOi42511170737335252955d0;INC43066214;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;PAP;AOi4251116022110319cf12c0;INC44622229;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;PAP;AOi4251115121848424f59090;INC44324432;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;LIM;AOi42511200709346159609a0;INC43429508;0;0;0
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;JBS;AOi4251112023637283fc4f70;INC44936904;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;KGG;AOi4251103020006413ec1be0;INC42803954;0;0;0
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;PDAk425110101504991563cca0;INC42601853;0;0;0
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi42511120719182960efdc0;INC42976726;0;0;0
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi4251105013304924a2ea60;INC44454029;0;1;0
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOk4251110030126463b763a0;INC42835646;0;0;0
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi425111108091438892e1f0;INC44962597;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;MND;AOi42511131018307441b6e10;INC43028221;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi4251106065056575c123b0;INC44697067;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi4251107025228865ccef70;INC42438130;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi425112012510599618d420;INC43961136;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOi4251113070350542350fc0;INC42664451;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;PDAk4251118010455084929fe0;INC44954097;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOi4251117071205264a06460;INC44442456;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOi425110209400056431bcc0;INC44170496;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi4251109124457543e73fb0;INC44063077;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;BLW;AOi425110211063173588c250;INC43620252;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi4251116114831121dea430;INC43972706;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi4251102024233390891520;INC43371515;0;0;0
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi42511011131456204a1150;INC43746743;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;PDC;PDAk4251129024215648dc5e40;INC45445095;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;PDC;AOi42511200156571332466d0;INC44974784;0;1;0
202601;AREA 1;SUMBAGTENG;PADANG;PDC;AOi42511200156571332466d0;INC44815575;0;1;0
202601;AREA 1;SUMBAGTENG;BATAM;TUB;AOi4251114065418886684a90;INC44196175;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4251109091243036594c60;INC42499165;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PPJ;AOi42511140655488459a1f40;INC43654656;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PPJ;AOi4251113053318334fdeac0;INC44141595;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;ARK;AOi42511070905544906da6c0;INC44601592;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;SGP;AOi42511091143011574a50c0;INC45199079;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;LBJ;AOi425110912442175403b6a0;INC44221129;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;BAK;AOi42511050318503259727c0;INC42752771;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;BNC;AOi42511050922273852a0160;INC42691610;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;MRU;AOi42511030925424593da200;INC42687772;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;DUM;PDAk4251114125224815f5ce90;INC43163447;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;DUM;PDAk425103002522641339a590;INC43916771;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi42510311127478698ecfc0;INC42130254;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi4251114101234656812fc0;INC44419766;0;0;0
202601;AREA 1;SUMBAGTENG;DUMAI;DUM;AOk4251126024226905a96930;INC43494780;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;JMB;AOi42511220943576851b98c0;INC44842597;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;JMB;AOb0251126103404401b611f0;INC45510464;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;JMB;AOk42511040303442459660f0;INC42576298;0;0;0
202601;AREA 1;SUMBAGSEL;JAMBI;JMB;AOi425112504120128563fac0;INC43127328;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;DGS;AOi425112005223063493f910;INC44963610;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;TLB;AOi425111904053988383f490;INC43321815;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;TLB;AOi425110812102848006c090;INC44310784;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;SOK;AOs3251003104017358b37a20;INC43992768;0;1;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;AOi425110906042311165e960;INC44043993;0;0;0
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PYB;AOi4251101091551287ffefa0;INC43154193;0;0;0
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PYB;AOi425110912423433524cdf0;INC42465032;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi4251101035119201e0d8e0;INC42513993;0;0;0
202601;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi42511070138010363c19b0;INC42573429;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi12511180215250314ae070;INC43938712;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;BKR;AOi425111507105568499c3f0;INC44757017;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;SRO;AOi42511241233255833d8030;INC45201456;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi4251113052058945166740;INC42741495;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4251121022245433362980;INC43726783;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;PDAk4251119012838492ccbf70;INC43824518;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4251103123022142dfc4e0;INC44010942;0;0;0
202601;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4251113114000181bd6280;INC44542124;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SRA;AOi4251124014608536638d40;INC45127320;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SRA;AOi4251114065853286ca5630;INC44394282;0;0;0
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SRA;AOi425110103403808319c530;INC44475395;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOk4251124094648410152060;INC44563031;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOs3251124064619927841570;INC45038617;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi42511200720430553ec920;INC44993404;0;0;0
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;AOi4251114095126987a6aa90;INC43237945;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;PDAk42511150645299572040e0;INC44708955;0;1;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4251120080000568960db0;INC44103530;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOs3251101020242673506520;INC43896196;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4251126031209569a6da90;INC43372497;0;0;0
202601;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4251104090157036fee180;INC42441340;0;0;0
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PSP;AOi4251108010407194a8c6c0;INC43870854;0;0;0
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PSP;AOk4251105023815631624ab0;INC42595857;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;TPN;AOi4251116031306672728a50;INC42932863;0;0;0
202601;AREA 1;SUMBAGTENG;PADANG;TPN;AOi42511160848360661fe910;INC44472645;0;0;0
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;BYU;AOi4251113014836225c101c0;INC44112920;0;0;0
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;BYU;AOi4251104123312105949860;INC44340636;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi4251116013340318016890;INC43602569;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi42511230559576490772d0;INC45181226;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi4251112032153736c83570;INC42856345;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi4251103083948160e10a10;INC43977369;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOs3251112011618061efeeb0;INC44752110;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi425112705573538350eb50;INC43147788;0;0;0
202601;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi42511251008032472f89a0;INC43417690;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi4251122033035315e4c940;INC44537623;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi42511190107009181f5580;INC45091487;0;1;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi4251101073704581459dd0;INC42575359;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4251111040530786d784b0;INC44052416;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4251105015355928661ea0;INC44250470;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42511020351390115bbf70;INC44099562;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4251102084317369837310;INC42440226;0;0;0
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4251124095849470e23e90;INC44938193;0;0;0
202601;AREA 1;SUMBAGTENG;PEKANBARU;TBK;AOi4251030052119897b271a0;INC42100302;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;KPH;AOi4251107020947732f11c80;INC43479385;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;KPH;AOi4251105090856804f588f0;INC42379383;0;0;0
202601;AREA 1;SUMBAGSEL;BENGKULU;KPH;AOi4251122105342823735530;INC42966833;0;0;0
202601;AREA 4;KALIMANTAN;BALIKPAPAN;SKU;AOi4251107015014139865760;INC43166195;0;0;1
202601;AREA 4;KALIMANTAN;PONTIANAK;BIG;AOi4251128020437430dd8500;INC43540733;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOk425111307523232726b160;INC43610170;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42511160735436617a12b0;INC42846883;0;1;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251109070952156cd7100;INC43116359;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42510301225045507382f0;INC43869977;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251031100957388f2e430;INC43887589;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42511160735436617a12b0;INC43112825;0;1;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251118014247102008ce0;INC43989194;0;1;0
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42511020752203673edda0;INC44599989;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251119103236661e3f060;INC43257990;0;1;0
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251126083412176bd7f10;INC44442222;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4251119103236661e3f060;INC43298103;0;1;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4251122114838415204d50;INC43985576;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4251122065632354eb2660;INC44914895;0;1;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi42511111146240391d3e00;INC43866259;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi4251105090706332cdbbd0;INC43645408;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;BNT;AOi4251119015123974417c90;INC45179857;0;0;1
202601;AREA 4;SULAWESI;BONE;WTP;AOb02510301121225849c6f20;INC44282804;0;0;1
202601;AREA 4;SULAWESI;KENDARI;BBU;AOi4251119042344003d061c0;INC42796427;0;0;1
202601;AREA 4;SULAWESI;KENDARI;BBU;AOi4251109081448061c31a20;INC42874457;0;0;1
202601;AREA 4;SULAWESI;KENDARI;BBU;AOi4251111103230636bce0d0;INC42619962;0;0;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;KDG;PDAk4251128100644293fe29d0;INC43510660;0;1;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;KDG;PDAk4251128100644293fe29d0;INC43786135;0;1;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;KDG;PDAk4251128100644293fe29d0;INC43500833;0;1;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4251126020241273ac4350;INC43560046;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi42511180903108786fb8a0;INC43788032;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi42511250934139617a13e0;INC43557541;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4251125085542378082160;INC44632826;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4251122065632354eb2660;INC45059069;0;1;0
202601;AREA 4;MALUKU DAN PAPUA;AMBON;DOB;AOi4251113093903729071a90;INC44663812;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi425112105545852019b8a0;INC45402970;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;PDAk42511150659394474d08d0;INC44623670;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOi4251031093841137252b20;INC42176195;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi1251124023755497744280;INC45003715;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42511140448552090548e0;INC42939122;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251115074130069975bc0;INC44630445;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42511200541142519abce0;INC45052093;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251030031815052ed3440;INC43107254;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251128033529947e2e100;INC44752597;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42511100612556767f1bc0;INC43416790;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;BNT;AOi4251128030751878bedec0;INC43197629;0;0;0
202601;AREA 4;SULAWESI;BONE;BTN;AOi425111806324810938cb60;INC43649226;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi425111211574983279b560;INC43838959;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4251125091346096f29b40;INC45133506;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4251128103002145134010;INC44673089;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOk4251103081843085588400;INC43962051;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4251128080501364ef9870;INC45258528;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4251125011752479e51d70;INC44874452;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4251126070437704456320;INC43680683;0;0;1
202601;AREA 4;SULAWESI;KENDARI;UNH;AOi12511240756150895062e0;INC43197272;0;0;1
202601;AREA 4;SULAWESI;KENDARI;UNH;AOi42511190431041333f1220;INC44803421;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi4251117092740685378e10;INC43093543;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi42511130225474514299d0;INC43324248;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi42511110632224070a2b80;INC44284411;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;BTI;AOi425110801390125803efa0;INC44034376;0;1;1
202601;AREA 4;MALUKU DAN PAPUA;SORONG;BTI;AOi425111202435493108fb30;INC43483683;0;0;1
202601;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi1251101115447608026730;INC44490385;0;0;0
202601;AREA 4;SULAWESI;KENDARI;BBU;AOs32511171214078809d9210;INC44432022;0;0;0
202601;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOi425112405323975453d530;INC43535797;0;0;0
202601;AREA 4;SULAWESI;MANADO;PIK;AOi4251104101604251da0000;INC43914187;0;0;0
202601;AREA 4;SULAWESI;MANADO;PIK;AOi4251119070458359ff39f0;INC43923999;0;0;0
202601;AREA 4;SULAWESI;MANADO;PIK;AOi42511141259371435ea020;INC43442631;0;0;0
202601;AREA 4;SULAWESI;PARE-PARE;PLP;AOs32511231204525835bbdd0;INC43577762;0;0;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4251110083545243248dc0;INC43623690;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;SORONG;BTI;AOi425110801390125803efa0;INC44541860;0;1;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi4251111064906484f01460;INC43193710;0;0;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi425111108190342039f3a0;INC44792387;0;0;1
202601;AREA 4;KALIMANTAN;PONTIANAK;SMB;AOi4251104083534083169460;INC44842797;0;0;1
202601;AREA 4;SULAWESI;GORONTALO;MRS;AOi42511080756180675f9650;INC44264877;0;0;1
202601;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi4251113122209472dd4e80;INC44405344;0;0;1
202601;AREA 4;KALIMANTAN;BALIKPAPAN;MLA;AOi425112807444683463ade0;INC45557887;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi4251101122607477205b60;INC42397813;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi12511210303213908f1830;INC43009574;0;0;1
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi42511040130536782159a0;INC42713459;0;0;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;AOb025112701025959795ee50;INC45395926;0;0;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;PDAk4251031041843498db5b90;INC42138310;0;1;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4251116070400617d1a5a0;INC43697060;0;0;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;PDAk4251120022456996dbff90;INC43698754;0;0;0
202601;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi42511260924065508446d0;INC44583209;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi425112810291296721cbc0;INC45108386;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi425113002083481119a330;INC44553872;0;0;0
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251117090623613a20680;INC44963310;0;0;0
202601;AREA 4;KALIMANTAN;TARAKAN;TLA;AOi42511020619495290c7c00;INC43924563;0;0;1
202601;AREA 4;KALIMANTAN;TARAKAN;TLA;AOs325110509454505681da90;INC43747099;0;0;1
202601;AREA 4;KALIMANTAN;BANJARMASIN;KYG;AOi4251126083535716638060;INC45193854;0;0;1
202601;AREA 4;SULAWESI;PARE-PARE;PIN;AOi42511121151443154b37e0;INC44810554;0;0;1
202601;AREA 4;KALIMANTAN;PALANGKARAYA;PYM;AOi42511151238016522f4e00;INC44538843;0;0;1
202601;AREA 4;KALIMANTAN;SAMARINDA;BLN;AOi425112309512015806fd80;INC44576352;0;0;1
202601;AREA 4;KALIMANTAN;TARAKAN;SNY;AOi4251109072225771840750;INC44679458;0;0;1
202601;AREA 4;KALIMANTAN;TARAKAN;SNY;AOi4251102012006846989fd0;INC43235587;0;0;1
202601;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;PDAk42511180803548043a7690;INC43794808;0;1;0
