Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202605;AREA 1;SUMBAGSEL;JAMBI;MND;AOi4260329023129233684c40;INC48263419;;0
202605;AREA 3;JATENG-DIY;SEMARANG;DMA;AOi426032402023108540be30;INC48262830;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KUT;AOi4260307070842092108400;INC48260731;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;KPI;AOi4260301084808616e51d00;INC48258527;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;BSO;AOi42603280926447305b1180;INC48258521;;0
202605;AREA 3;JATIM;MADIUN;NWI;AOk42603121148572888a5f30;INC48257597;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;PDAk426032804151583855b010;INC48257010;;0
202605;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi4260308122037384daac10;INC48256963;;0
202605;AREA 3;JATIM;SURABAYA;SPG;AOi426031508073807219bad0;INC48255578;;1
202605;AREA 1;SUMBAGUT;BANDA ACEH;BIR;AOi42603011105138247c4620;INC48255726;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;KIS;AOi42603100953040285292e0;INC48255450;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi4260326102105971d358b0;INC48255448;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42603150557170453dcbd0;INC48254243;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KKU;AOi4260319093547514c9d110;INC48254231;;1
202605;AREA 2;JABAR;BANDUNG;BTJ;AOk42603160121265857643f0;INC48253366;;0
202605;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi42603280811518842c5510;INC48252974;;0
202605;AREA 4;SULAWESI;BONE;SKG;AOi4260316091835255f4c740;INC48252361;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk4260326121455481aaf310;INC48251936;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk4260325084016404afd9f0;INC48250879;;0
202605;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi426022501094763372bf50;INC48250667;;0
202605;AREA 3;JATIM;SIDOARJO;MRT;AOk4260228051350215ca1310;INC48250497;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi426032707552554262a2b0;INC48248877;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOb0260304033946105209190;INC48248872;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260331081952066d56c30;INC48246369;;0
202605;AREA 3;JATENG-DIY;MAGELANG;SWT;AOi426030910364635958dd60;INC48245774;;0
202605;AREA 3;BALI NUSRA;DENPASAR;GIN;AOi12603230834054924ce8a0;INC48241995;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;KLI;PDAk426030501363204866dcb0;INC48241127;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;CIB;AOi426030701143250899b6b0;INC48240152;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;AOi4260331044800497cadee0;INC48240108;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi42603191228098246ba4c0;INC48239292;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOk4260316020225344de2730;INC48238638;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260327021505349e2fe40;INC48235645;;0
202605;AREA 4;SULAWESI;MANADO;MDO;AOi4260328100720592b2b550;INC48235471;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOk42603090211113935e90b0;INC48234524;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PNA;AOi4260302022748220367b10;INC48233672;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;SBU;AOi4260310102205543472a80;INC48233661;;0
202605;AREA 1;SUMBAGSEL;JAMBI;MAB;AOi42603161106212801eb8f0;INC48233551;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi42603261016044659f6320;INC48233419;;0
202605;AREA 3;BALI NUSRA;MATARAM;DMP;AOi4260314021316402fada80;INC48233023;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260326041914635bc1c10;INC48232861;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOk42603120323270502c56f0;INC48232795;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;AOi4260301025753381901c10;INC48232141;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;SPP;AOi426030702260898247f690;INC48231691;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260320085051934fccbd0;INC48231908;;0
202605;AREA 4;KALIMANTAN;SAMARINDA;LMP;AOi42603140414257835ddfa0;INC48231259;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOs3260308085840881fa9df0;INC48230739;;0
202605;AREA 2;JABAR;BANDUNG;CMI;AOk4260315012026309589a20;INC48230733;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi426032709504937379a000;INC48229558;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;WHA;AOi4260316095551365fa3140;INC48229522;;1
202605;AREA 3;JATIM;LAMONGAN;CRM;AOi4260313051909900318de0;INC48228807;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4260310091012444a11530;INC48228053;;1
202605;AREA 3;BALI NUSRA;MATARAM;SBW;AOi426033006285319399a790;INC48227949;;0
202605;AREA 2;JABAR;BANDUNG;CJA;AOk42603311046220783df910;INC48227930;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;MGR;AOi4260314081513836b69320;INC48227703;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;PBD;AOi4260228091119862356d40;INC48227851;;1
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CKL;AOi426033112095711685b780;INC48226817;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260310113755586017130;INC48224992;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42603260628228520da260;INC48224991;;0
202605;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4260301022630204c08170;INC48224856;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi4260309094026073f03fe0;INC48222891;;1
202605;AREA 1;SUMBAGTENG;PADANG;PDC;AOi4260316035804497063710;INC48222635;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi4260301010646085d68640;INC48222143;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOs3260313033116090e3e9a0;INC48222095;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi42602280232308454ed160;INC48221203;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi4260315031353400e9a840;INC48219953;;0
202605;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260325011627928d79710;INC48219843;;0
202605;AREA 2;JABAR;BANDUNG;CBE;AOi4260315044333981e43210;INC48219359;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;TJL;AOi42603241228170916e9fe0;INC48219139;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi426030703012333212a370;INC48219115;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi426030704281646232e410;INC48218162;;1
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;PDR;AOi426030110022223035d290;INC48217417;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SLG;AOi12603170539504272e7810;INC48217275;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOi4260330061806413405170;INC48217053;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;SEP;AOi4260302085612058f43d20;INC48215516;;1
202605;AREA 1;SUMBAGUT;BANDA ACEH;BAK;AOi4260323113317251b60270;INC48214468;;0
202605;AREA 3;JATIM;SURABAYA;IJK;AOs3260328031408034889200;INC48214196;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;AOs326032903533209884c550;INC48214317;;0
202605;AREA 2;JABAR;TASIKMALAYA;CKJ;AOi4260315033430342afac80;INC48214314;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260317034707909c8f880;INC48212985;;0
202605;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi4260317024306412ecee10;INC48213037;;0
202605;AREA 3;BALI NUSRA;MATARAM;SGG;AOi42603030422451752c6780;INC48212742;;1
202605;AREA 4;SULAWESI;BONE;WTP;AOi42603020648291642fa460;INC48210799;;0
202605;AREA 3;BALI NUSRA;KUPANG;OSP;AOb02603190343152689f27e0;INC48210305;;1
202605;AREA 3;BALI NUSRA;FLORES;LBO;AOi4260302110536275f08da0;INC48210497;;0
202605;AREA 3;BALI NUSRA;KUPANG;OSP;AOi4260306071747499ecb130;INC48208520;;1
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260306042549008abd7f0;INC48208684;;0
202605;AREA 4;SULAWESI;MANADO;LAN;AOi4260302040932384a1ff20;INC48208400;;0
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi4260228110147611d45510;INC48208076;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOs326031209133054610f240;INC48207419;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;MKL;AOs3260316104756133b58f10;INC48206164;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KWN;AOi1260311033242440a73880;INC48206129;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi426032705220369038f8d0;INC48202280;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi4260329042458389e3dc20;INC48202099;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;RBM;AOi42603040145316273e22f0;INC48202092;;0
202605;AREA 3;JATIM;SIDOARJO;MRT;AOi42603310713051290e24b0;INC48199965;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CSK;AOi4260303115612880975f20;INC48198476;;0
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi42603160330598762e3f70;INC48197649;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOk4260302114021602ef9700;INC48197275;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;MTP;AOi4260307104157743f354c0;INC48197177;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi426032001240278408ff00;INC48196758;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;SAK;AOi42603260732036704d0020;INC48196639;;0
202605;AREA 2;JABAR;TASIKMALAYA;GRU;AOi4260307022202069364f60;INC48196232;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4260327045111359f91ca0;INC48195572;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260327044158367a424a0;INC48194499;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi4260316045927094355cb0;INC48194458;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260305053432308cdfdf0;INC48192586;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260325103120304a442d0;INC48191470;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi426032911010217789e840;INC48188780;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;PUT;AOk42603130329041075b8ef0;INC48188920;;0
202605;AREA 4;SULAWESI;MANADO;SFI;AOi4260327094900858d74470;INC48186121;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260304064748039718c10;INC48186301;;0
202605;AREA 2;JABAR;CIREBON;KNG;AOi426030102190240860dc80;INC48185740;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;SRG;AOi4260312010141020ad90e0;INC48185014;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi4260325113636086d4e670;INC48183937;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOs3260310043114428296ed0;INC48183822;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603050301268505e6320;INC48182970;;0
202605;AREA 4;SULAWESI;PALU;PLB;AOi426032509335434047f530;INC48182831;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;AMP;AOi4260306065618147328d30;INC48182406;;0
202605;AREA 2;JABAR;BANDUNG;CMI;AOi4260324122956700af9420;INC48181634;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi126030805100270828ff20;INC48181453;;0
202605;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi42603160214503314723e0;INC48180852;;0
202605;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi42603091214027792bf330;INC48180195;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi42603171012099805dda80;INC48179659;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOi42603181101073376d14e0;INC48178955;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260304031344558ffda10;INC48178840;;0
202605;AREA 1;SUMBAGTENG;PADANG;SIE;AOi4260301020853200d66bd0;INC48178483;;1
202605;AREA 3;JATENG-DIY;SEMARANG;KDL;AOi4260317052631729458230;INC48177104;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi426022210171611708e750;INC48176643;;0
202605;AREA 3;JATIM;MADIUN;PON;AOi4260307072406406eae1f0;INC48176300;;0
202605;AREA 3;BALI NUSRA;KUPANG;OSP;AOi4260306071747499ecb130;INC48173452;;1
202605;AREA 3;JATENG-DIY;SURAKARTA;BYL;AOi4260328121041480a116f0;INC48172434;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi426031511553334645f5e0;INC48170926;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi426022808575947581e890;INC48170646;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260303113750758c7ba90;INC48168714;;0
202605;AREA 4;SULAWESI;MANADO;TMH;AOk426030710175779614e2c0;INC48168417;;0
202605;AREA 4;SULAWESI;MAKASSAR;SUD;AOi12603100436160464002f0;INC48168429;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;KTB;AOi4260311104247694378c20;INC48166743;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;PAR;AOi426031611381353826cf50;INC48166074;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi4260321120809500ae1a20;INC48165830;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;BAM;AOi42603131247390305486a0;INC48165247;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;SRO;AOi4260312112945971898a90;INC48163804;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;CAG;AOi426031801593599886d620;INC48163391;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;AOi4260313082758011eaa3a0;INC48163257;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi4260315032758495ce0280;INC48162696;;0
202605;AREA 1;SUMBAGTENG;DUMAI;TAK;AOi4260314095641243c053f0;INC48162669;;0
202605;AREA 4;SULAWESI;MAKASSAR;SUD;AOk426031704065330019dac0;INC48162100;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi426030411083760381dc60;INC48161924;;0
202605;AREA 3;JATENG-DIY;SEMARANG;SSL;AOi42603310733103524e7970;INC48159666;;0
202605;AREA 2;JABAR;BANDUNG;CMI;AOi426030104455175659d0c0;INC48159652;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42603291007429154c30a0;INC48159389;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOk42603260435329139ed230;INC48158134;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;KDW;AOi4260228103711541a237f0;INC48158079;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi426030301254583745abd0;INC48157814;;0
202605;AREA 2;JABAR;SOREANG;BJA;AOi42603310110030604aec10;INC48157880;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KTO;AOi426030811541076894dd60;INC48157010;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;BTA;AOi4260305095623527c2eec0;INC48156227;;0
202605;AREA 3;JATIM;SIDOARJO;MRT;AOk426032310572088092ec60;INC48155986;;0
202605;AREA 3;BALI NUSRA;DENPASAR;BLI;AOi4260307122642752ff36d0;INC48156126;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRD;AOb026032809075694867bb20;INC48155276;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BJM;AOs32603251214227792cbd60;INC48154088;;0
202605;AREA 2;JABAR;BANDUNG;CJR;AOi42603180316476357959c0;INC48153761;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;PDT;AOi4260304040116371e51bf0;INC48153390;;1
202605;AREA 1;SUMBAGSEL;PALEMBANG;SRO;AOi4260312112945971898a90;INC48152584;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi12603110600418542aaa50;INC48152492;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;JPK;AOi42603120823590631b6d90;INC48151642;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi426032511064982440ad30;INC48151002;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;AOi426032903101348532c450;INC48150601;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi426030709292012822fb10;INC48150474;;0
202605;AREA 4;KALIMANTAN;SAMARINDA;BOT;AOi42603240915418439bd2e0;INC48149104;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOi4260303013149505748a40;INC48149069;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;PDAk4260305031852412bc6330;INC48148863;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOi42603260118305641efdd0;INC48148842;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOs3260322123142341b03f30;INC48148696;;0
202605;AREA 3;JATENG-DIY;SEMARANG;BMK;AOi4260325012710382557730;INC48148213;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOk4260331114703292c76830;INC48148125;;0
202605;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4260307010350001a20500;INC48147993;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260227123514901626ab0;INC48147967;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;SOP;AOk42603100946142122bab60;INC48147837;;0
202605;AREA 1;SUMBAGTENG;BATAM;SKN;AOi426030302254405913a810;INC48146547;;0
202605;AREA 3;JATIM;SURABAYA;ARB;AOi4260318054548316f1dc80;INC48146442;;1
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk4260327112832496779dd0;INC48145988;;0
202605;AREA 4;SULAWESI;BONE;SKG;AOi1260323010755419f73ef0;INC48144766;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4260309114952653c66e00;INC48143866;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PBG;AOi4260318092131119fc1b40;INC48143078;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;AOi4260312122211817e72ad0;INC48142980;;0
202605;AREA 4;KALIMANTAN;TARAKAN;JWT;AOi42603300658326877a5cf0;INC48141362;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;GEU;AOi4260305103250178361540;INC48138817;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOk4260325084016404afd9f0;INC48137373;;0
202605;AREA 3;JATENG-DIY;SEMARANG;BMK;AOi4260317123005933b79a90;INC48137103;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi426033001131566413b5e0;INC48137077;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;SRW;AOi4260317044653830c93a60;INC48136553;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOk4260305023437459cfcfd0;INC48136461;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi426032912100361029d460;INC48135841;;0
202605;AREA 1;SUMBAGTENG;BATAM;BTC;AOi426030708160516314e6d0;INC48134125;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOs3260321073513868b37e60;INC48130654;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;BRS;AOi4260318100500542f68000;INC48130460;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOi42603010804029730f6fc0;INC48130356;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CRS;AOs3260330043023007746310;INC48130331;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SMI;AOi4260309075829316ac8c70;INC48130002;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TGA;AOs3260327032559215d74630;INC48130109;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOi1260306045151417e48480;INC48130024;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;SPT;PDAk42603030831150173a7400;INC48129826;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CWA;AOi126030802280789210f8b0;INC48129702;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42603020214043619cdb40;INC48129159;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PDM;AOs32603290412203315ae780;INC48126659;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260312014230070ac2160;INC48124569;;0
202605;AREA 3;JATENG-DIY;SEMARANG;UNR;AOs3260326034339675a81ab0;INC48124718;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOb0260305033456374ae6b70;INC48124181;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi426032306120518575eb80;INC48123484;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;BKY;AOi4260318020644559124ce0;INC48121555;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260325113433842d8b020;INC48121343;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260308040427999284830;INC48121220;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;BKY;AOi4260318094122901343f50;INC48120874;;1
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;AOi426030706591134663b3a0;INC48120636;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;BBS;AOi426030910155697951fe70;INC48120122;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;AMP;AOi4260323034559642299070;INC48117698;;0
202605;AREA 2;JABAR;CIREBON;PMN;AOi4260314042752358c76250;INC48117326;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi4260325060902733f1f3c0;INC48116937;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOi426031010025413033c100;INC48116254;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JPB;AOi4260309051859147ae6730;INC48115518;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi4260228115402562aa3580;INC48113195;;1
202605;AREA 3;JATENG-DIY;MAGELANG;KTA;AOi4260304022508073b6efa0;INC48110963;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260325074136796c1d1e0;INC48111157;;0
202605;AREA 2;JABAR;CIREBON;JCG;AOi4260306041858023d7ba50;INC48109918;;0
202605;AREA 3;JATIM;LAMONGAN;MRR;AOi4260309114546673c706c0;INC48109535;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603120902118544f3170;INC48109512;;0
202605;AREA 2;JABAR;BANDUNG;LBG;AOi4260329085944947854450;INC48108421;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi42603030147277607e17d0;INC48107172;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;MBD;AOi42603050922355130bc120;INC48106712;;1
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42603170526520382a6db0;INC48104910;;0
202605;AREA 1;SUMBAGSEL;JAMBI;MAB;AOi42603130431189545e35e0;INC48104394;;1
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260306042549008abd7f0;INC48104491;;0
202605;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260228093149171c83770;INC48103618;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;PRL;AOi4260224050528856e54ab0;INC48103158;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;KKP;AOi4260316033008967d7b520;INC48102619;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260312050646889c97300;INC48102634;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;KJE;AOi4260317041241344c291e0;INC48101042;;0
202605;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42603110943549588265e0;INC48099174;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PBG;AOi4260307124622712d2fba0;INC48098614;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SDK;AOi42603090821064409250c0;INC48098365;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi42603170902245014c6360;INC48098027;;0
202605;AREA 3;JATIM;SURABAYA;TNS;AOi426032504152171715b4d0;INC48097547;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi4260320011911924447910;INC48097291;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi4260301114140141706990;INC48097457;;1
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi42603170307139121d4e00;INC48096743;;0
202605;AREA 4;SULAWESI;MANADO;TNT;AOi42603041218009825b0dc0;INC48095437;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi4260318043020237e65790;INC48094212;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TPE;AOi42603011121350623f4de0;INC48094172;;1
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi42602280609047726e6af0;INC48093881;;1
202605;AREA 4;SULAWESI;PALU;TOL;AOi4260224103431125565a50;INC48093595;;0
202605;AREA 2;JABAR;SOREANG;SOR;AOi4260310104412348639560;INC48093263;;0
202605;AREA 4;SULAWESI;MANADO;TMH;AOi42603100643022196df890;INC48092630;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;AOi426031501315921444ba90;INC48091781;;0
202605;AREA 2;JABAR;SOREANG;SOR;AOs326030610075679745ff90;INC48090861;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOs3260309091057138513cd0;INC48090546;;0
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi4260309025636139a9da00;INC48090230;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOs3260322123142341b03f30;INC48089254;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KLX;AOi426031405385442727e980;INC48088979;;0
202605;AREA 3;JATENG-DIY;SEMARANG;JPR;AOi4260330083342894068710;INC48088213;;0
202605;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi42602280135499534ad210;INC48088204;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOs3260226082803879a328c0;INC48087698;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;WMR;AOi42603110857172863cb750;INC48087445;;0
